"date","state","cases","deaths","daily.cases","daily.deaths"
2020-09-28,"Ohio",151802,4746,993,5
2020-09-28,"Oklahoma",85194,1007,861,1
2020-09-28,"Oregon",32995,549,175,0
2020-09-28,"Pennsylvania",161642,8181,872,1
2020-09-28,"Puerto Rico",47422,648,1118,4
2020-09-28,"Rhode Island",24424,1110,243,3
2020-09-28,"South Carolina",146455,3337,568,11
2020-09-28,"South Dakota",21738,218,197,0
2020-09-28,"Tennessee",190991,2362,954,12
2020-09-28,"Texas",773679,15898,3140,67
2020-09-28,"Utah",71442,453,826,0
2020-09-28,"Vermont",1745,58,3,0
2020-09-28,"Virgin Islands",1318,20,1,1
2020-09-28,"Virginia",146593,3172,449,13
2020-09-28,"Washington",90596,2199,774,3
2020-09-28,"West Virginia",15512,337,164,3
2020-09-28,"Wisconsin",124320,1293,1822,2
2020-09-28,"Wyoming",5754,50,121,0
2020-09-29,"Alabama",153554,2517,571,16
2020-09-29,"Alaska",8602,52,125,0
2020-09-29,"Arizona",218185,5632,672,8
2020-09-29,"Arkansas",82755,1350,706,21
2020-09-29,"California",817939,15791,3143,150
2020-09-29,"Colorado",70458,2058,491,6
2020-09-29,"Connecticut",57329,4505,182,2
2020-09-29,"Delaware",20531,635,142,1
2020-09-29,"District of Columbia",15300,626,36,2
2020-09-29,"Florida",704560,14142,3266,106
2020-09-29,"Georgia",300019,6836,1056,33
2020-09-29,"Guam",3412,48,157,8
2020-09-29,"Hawaii",12436,133,85,2
2020-09-29,"Idaho",41854,466,468,6
2020-09-29,"Illinois",294673,8901,1504,24
2020-09-29,"Indiana",121327,3612,746,21
2020-09-29,"Iowa",88234,1341,978,17
2020-09-29,"Kansas",59951,650,158,9
2020-09-29,"Kentucky",71921,1205,918,10
2020-09-29,"Louisiana",166848,5490,533,10
2020-09-29,"Maine",5337,141,37,1
2020-09-29,"Maryland",124805,3946,434,8
2020-09-29,"Massachusetts",131584,9423,512,8
2020-09-29,"Michigan",136899,7073,1117,21
2020-09-29,"Minnesota",98499,2072,809,5
2020-09-29,"Mississippi",97638,2957,589,36
2020-09-29,"Missouri",128816,2148,922,16
2020-09-29,"Montana",12825,177,287,3
2020-09-29,"Nebraska",45044,493,466,6
2020-09-29,"Nevada",79691,1594,378,8
2020-09-29,"New Hampshire",8233,439,25,0
2020-09-29,"New Jersey",206354,16117,456,10
2020-09-29,"New Mexico",29157,875,172,2
2020-09-29,"New York",462364,32743,1188,6
2020-09-29,"North Carolina",209384,3511,887,42
2020-09-29,"North Dakota",21404,242,418,5
2020-09-29,"Northern Mariana Islands",69,2,0,0
2020-09-29,"Ohio",152907,4783,1105,37
2020-09-29,"Oklahoma",86219,1018,1025,11
2020-09-29,"Oregon",33297,555,302,6
2020-09-29,"Pennsylvania",163219,8196,1577,15
2020-09-29,"Puerto Rico",48467,654,1045,6
2020-09-29,"Rhode Island",24556,1113,132,3
2020-09-29,"South Carolina",147634,3359,1179,22
2020-09-29,"South Dakota",21997,223,259,5
2020-09-29,"Tennessee",191859,2393,868,31
2020-09-29,"Texas",780543,15994,6864,96
2020-09-29,"Utah",72136,457,694,4
2020-09-29,"Vermont",1749,58,4,0
2020-09-29,"Virgin Islands",1318,20,0,0
2020-09-29,"Virginia",147516,3187,923,15
2020-09-29,"Washington",91011,2218,415,19
2020-09-29,"West Virginia",15692,345,180,8
2020-09-29,"Wisconsin",126744,1312,2424,19
2020-09-29,"Wyoming",5821,50,67,0
2020-09-30,"Alabama",154701,2540,1147,23
2020-09-30,"Alaska",8707,52,105,0
2020-09-30,"Arizona",218511,5654,326,22
2020-09-30,"Arkansas",83697,1369,942,19
2020-09-30,"California",821125,15898,3186,107
2020-09-30,"Colorado",71090,2061,632,3
2020-09-30,"Connecticut",57550,4508,221,3
2020-09-30,"Delaware",20613,636,82,1
2020-09-30,"District of Columbia",15326,627,26,1
2020-09-30,"Florida",706508,14316,1948,174
2020-09-30,"Georgia",301485,6861,1466,25
2020-09-30,"Guam",3457,50,45,2
2020-09-30,"Hawaii",12555,135,119,2
2020-09-30,"Idaho",42549,469,695,3
2020-09-30,"Illinois",296935,8935,2262,34
2020-09-30,"Indiana",122295,3632,968,20
2020-09-30,"Iowa",89248,1358,1014,17
2020-09-30,"Kansas",60957,678,1006,28
2020-09-30,"Kentucky",72830,1208,909,3
2020-09-30,"Louisiana",167458,5511,610,21
2020-09-30,"Maine",5391,141,54,0
2020-09-30,"Maryland",125217,3949,412,3
2020-09-30,"Massachusetts",132116,9456,532,33
2020-09-30,"Michigan",138074,7084,1175,11
2020-09-30,"Minnesota",99187,2089,688,17
2020-09-30,"Mississippi",98190,2969,552,12
2020-09-30,"Missouri",130065,2157,1249,9
2020-09-30,"Montana",13179,180,354,3
2020-09-30,"Nebraska",45564,493,520,0
2020-09-30,"Nevada",80084,1600,393,6
2020-09-30,"New Hampshire",8266,439,33,0
2020-09-30,"New Jersey",207062,16122,708,5
2020-09-30,"New Mexico",29435,877,278,2
2020-09-30,"New York",463369,32757,1005,14
2020-09-30,"North Carolina",211004,3565,1620,54
2020-09-30,"North Dakota",21849,250,445,8
2020-09-30,"Northern Mariana Islands",70,2,1,0
2020-09-30,"Ohio",153987,4804,1080,21
2020-09-30,"Oklahoma",87199,1031,980,13
2020-09-30,"Oregon",33554,560,257,5
2020-09-30,"Pennsylvania",164135,8216,916,20
2020-09-30,"Puerto Rico",48755,661,288,7
2020-09-30,"Rhode Island",24748,1114,192,1
2020-09-30,"South Carolina",147942,3378,308,19
2020-09-30,"South Dakota",22389,223,392,0
2020-09-30,"Tennessee",193357,2429,1498,36
2020-09-30,"Texas",784027,16102,3484,108
2020-09-30,"Utah",73053,460,917,3
2020-09-30,"Vermont",1752,58,3,0
2020-09-30,"Virgin Islands",1318,20,0,0
2020-09-30,"Virginia",148271,3208,755,21
2020-09-30,"Washington",91560,2222,549,4
2020-09-30,"West Virginia",15848,350,156,5
2020-09-30,"Wisconsin",129172,1338,2428,26
2020-09-30,"Wyoming",5948,50,127,0
2020-10-01,"Alabama",155744,2548,1043,8
2020-10-01,"Alaska",8838,53,131,1
2020-10-01,"Arizona",219214,5674,703,20
2020-10-01,"Arkansas",84821,1384,1124,15
2020-10-01,"California",824306,15989,3181,91
2020-10-01,"Colorado",71723,2064,633,3
2020-10-01,"Connecticut",57742,4511,192,3
2020-10-01,"Delaware",20787,636,174,0
2020-10-01,"District of Columbia",15358,628,32,1
2020-10-01,"Florida",709136,14443,2628,127
2020-10-01,"Georgia",303010,6903,1525,42
2020-10-01,"Guam",3519,50,62,0
2020-10-01,"Hawaii",12660,138,105,3
2020-10-01,"Idaho",42915,473,366,4
2020-10-01,"Illinois",299111,8956,2176,21
2020-10-01,"Indiana",123459,3645,1164,13
2020-10-01,"Iowa",90483,1366,1235,8
2020-10-01,"Kansas",61103,678,146,0
2020-10-01,"Kentucky",73619,1225,789,17
2020-10-01,"Louisiana",168009,5519,551,8
2020-10-01,"Maine",5431,142,40,1
2020-10-01,"Maryland",125997,3949,780,0
2020-10-01,"Massachusetts",132870,9480,754,24
2020-10-01,"Michigan",139064,7103,990,19
2020-10-01,"Minnesota",100253,2102,1066,13
2020-10-01,"Mississippi",98886,2979,696,10
2020-10-01,"Missouri",131778,2184,1713,27
2020-10-01,"Montana",13626,181,447,1
2020-10-01,"Nebraska",46185,497,621,4
2020-10-01,"Nevada",80507,1603,423,3
2020-10-01,"New Hampshire",8317,441,51,2
2020-10-01,"New Jersey",207676,16127,614,5
2020-10-01,"New Mexico",29661,882,226,5
2020-10-01,"New York",464752,32768,1383,11
2020-10-01,"North Carolina",213218,3601,2214,36
2020-10-01,"North Dakota",22221,259,372,9
2020-10-01,"Northern Mariana Islands",70,2,0,0
2020-10-01,"Ohio",155314,4817,1327,13
2020-10-01,"Oklahoma",88369,1035,1170,4
2020-10-01,"Oregon",33865,561,311,1
2020-10-01,"Pennsylvania",165078,8234,943,18
2020-10-01,"Puerto Rico",49067,665,312,4
2020-10-01,"Rhode Island",24914,1117,166,3
2020-10-01,"South Carolina",148323,3400,381,22
2020-10-01,"South Dakota",23136,236,747,13
2020-10-01,"Tennessee",194601,2473,1244,44
2020-10-01,"Texas",788066,16220,4039,118
2020-10-01,"Utah",74099,460,1046,0
2020-10-01,"Vermont",1755,58,3,0
2020-10-01,"Virgin Islands",1326,20,8,0
2020-10-01,"Virginia",148721,3228,450,20
2020-10-01,"Washington",92166,2227,606,5
2020-10-01,"West Virginia",16024,354,176,4
2020-10-01,"Wisconsin",132176,1358,3004,20
2020-10-01,"Wyoming",6083,53,135,3
2020-10-02,"Alabama",156698,2550,954,2
2020-10-02,"Alaska",8964,53,126,0
2020-10-02,"Arizona",219778,5693,564,19
2020-10-02,"Arkansas",85779,1391,958,7
2020-10-02,"California",828364,16074,4058,85
2020-10-02,"Colorado",72454,2069,731,5
2020-10-02,"Connecticut",58297,4513,555,2
2020-10-02,"Delaware",20937,642,150,6
2020-10-02,"District of Columbia",15423,629,65,1
2020-10-02,"Florida",711796,14553,2660,110
2020-10-02,"Georgia",304406,6945,1396,42
2020-10-02,"Guam",3586,51,67,1
2020-10-02,"Hawaii",12754,141,94,3
2020-10-02,"Idaho",43528,478,613,5
2020-10-02,"Illinois",301540,9007,2429,51
2020-10-02,"Indiana",124959,3656,1500,11
2020-10-02,"Iowa",91483,1377,1000,11
2020-10-02,"Kansas",62424,699,1321,21
2020-10-02,"Kentucky",74566,1232,947,7
2020-10-02,"Louisiana",168826,5545,817,26
2020-10-02,"Maine",5468,142,37,0
2020-10-02,"Maryland",126711,3950,714,1
2020-10-02,"Massachusetts",133631,9490,761,10
2020-10-02,"Michigan",140057,7110,993,7
2020-10-02,"Minnesota",101419,2112,1166,10
2020-10-02,"Mississippi",99558,2999,672,20
2020-10-02,"Missouri",133725,2207,1947,23
2020-10-02,"Montana",14044,186,418,5
2020-10-02,"Nebraska",46977,498,792,1
2020-10-02,"Nevada",81285,1611,778,8
2020-10-02,"New Hampshire",8534,442,217,1
2020-10-02,"New Jersey",208416,16131,740,4
2020-10-02,"New Mexico",30000,887,339,5
2020-10-02,"New York",466353,32789,1601,21
2020-10-02,"North Carolina",215035,3628,1817,27
2020-10-02,"North Dakota",22697,267,476,8
2020-10-02,"Northern Mariana Islands",70,2,0,0
2020-10-02,"Ohio",156809,4905,1495,88
2020-10-02,"Oklahoma",89559,1044,1190,9
2020-10-02,"Oregon",34180,566,315,5
2020-10-02,"Pennsylvania",166270,8254,1192,20
2020-10-02,"Puerto Rico",49747,673,680,8
2020-10-02,"Rhode Island",25076,1118,162,1
2020-10-02,"South Carolina",149185,3409,862,9
2020-10-02,"South Dakota",23522,237,386,1
2020-10-02,"Tennessee",195680,2489,1079,16
2020-10-02,"Texas",793962,16307,5896,87
2020-10-02,"Utah",75175,474,1076,14
2020-10-02,"Vermont",1768,58,13,0
2020-10-02,"Virgin Islands",1326,20,0,0
2020-10-02,"Virginia",149687,3250,966,22
2020-10-02,"Washington",92727,2239,561,12
2020-10-02,"West Virginia",16307,355,283,1
2020-10-02,"Wisconsin",134996,1364,2820,6
2020-10-02,"Wyoming",6214,53,131,0
2020-10-03,"Alabama",158380,2558,1682,8
2020-10-03,"Alaska",9111,54,147,1
2020-10-03,"Arizona",220403,5705,625,12
2020-10-03,"Arkansas",86525,1407,746,16
2020-10-03,"California",831494,16122,3130,48
2020-10-03,"Colorado",72929,2071,475,2
2020-10-03,"Connecticut",58297,4513,0,0
2020-10-03,"Delaware",21125,645,188,3
2020-10-03,"District of Columbia",15473,629,50,0
2020-10-03,"Florida",714583,14627,2787,74
2020-10-03,"Georgia",305941,6972,1535,27
2020-10-03,"Guam",3668,52,82,1
2020-10-03,"Hawaii",12887,152,133,11
2020-10-03,"Idaho",43702,480,174,2
2020-10-03,"Illinois",303807,9033,2267,26
2020-10-03,"Indiana",126414,3669,1455,13
2020-10-03,"Iowa",92302,1381,819,4
2020-10-03,"Kansas",62446,698,22,-1
2020-10-03,"Kentucky",75576,1239,1010,7
2020-10-03,"Louisiana",168826,5545,0,0
2020-10-03,"Maine",5486,142,18,0
2020-10-03,"Maryland",127194,3957,483,7
2020-10-03,"Massachusetts",134303,9507,672,17
2020-10-03,"Michigan",141236,7125,1179,15
2020-10-03,"Minnesota",102840,2126,1421,14
2020-10-03,"Mississippi",100167,3011,609,12
2020-10-03,"Missouri",134826,2220,1101,13
2020-10-03,"Montana",14490,186,446,0
2020-10-03,"Nebraska",47403,503,426,5
2020-10-03,"Nevada",81829,1623,544,12
2020-10-03,"New Hampshire",8597,442,63,0
2020-10-03,"New Jersey",209363,16135,947,4
2020-10-03,"New Mexico",30296,890,296,3
2020-10-03,"New York",468081,32794,1728,5
2020-10-03,"North Carolina",217049,3647,2014,19
2020-10-03,"North Dakota",23137,274,440,7
2020-10-03,"Northern Mariana Islands",70,2,0,0
2020-10-03,"Ohio",157966,4925,1157,20
2020-10-03,"Oklahoma",90748,1051,1189,7
2020-10-03,"Oregon",34512,572,332,6
2020-10-03,"Pennsylvania",166270,8271,0,17
2020-10-03,"Puerto Rico",50375,681,628,8
2020-10-03,"Rhode Island",25076,1118,0,0
2020-10-03,"South Carolina",150891,3442,1706,33
2020-10-03,"South Dakota",23986,248,464,11
2020-10-03,"Tennessee",196870,2534,1190,45
2020-10-03,"Texas",799411,16440,5449,133
2020-10-03,"Utah",76231,476,1056,2
2020-10-03,"Vermont",1778,58,10,0
2020-10-03,"Virgin Islands",1327,20,1,0
2020-10-03,"Virginia",150803,3270,1116,20
2020-10-03,"Washington",93160,2238,433,-1
2020-10-03,"West Virginia",16468,357,161,2
2020-10-03,"Wisconsin",138018,1383,3022,19
2020-10-03,"Wyoming",6365,53,151,0
2020-10-04,"Alabama",159169,2558,789,0
2020-10-04,"Alaska",9300,54,189,0
2020-10-04,"Arizona",220757,5706,354,1
2020-10-04,"Arkansas",87013,1425,488,18
2020-10-04,"California",834635,16150,3141,28
2020-10-04,"Colorado",73389,2077,460,6
2020-10-04,"Connecticut",58297,4513,0,0
2020-10-04,"Delaware",21243,645,118,0
2020-10-04,"District of Columbia",15519,631,46,2
2020-10-04,"Florida",716451,14670,1868,43
2020-10-04,"Georgia",306778,6999,837,27
2020-10-04,"Guam",3586,53,-82,1
2020-10-04,"Hawaii",12957,155,70,3
2020-10-04,"Idaho",43964,482,262,2
2020-10-04,"Illinois",305218,9050,1411,17
2020-10-04,"Indiana",127501,3674,1087,5
2020-10-04,"Iowa",92744,1387,442,6
2020-10-04,"Kansas",62479,698,33,0
2020-10-04,"Kentucky",76086,1242,510,3
2020-10-04,"Louisiana",169719,5577,893,32
2020-10-04,"Maine",5519,142,33,0
2020-10-04,"Maryland",127785,3958,591,1
2020-10-04,"Massachusetts",134947,9510,644,3
2020-10-04,"Michigan",141287,7125,51,0
2020-10-04,"Minnesota",103879,2133,1039,7
2020-10-04,"Mississippi",100488,3013,321,2
2020-10-04,"Missouri",135691,2220,865,0
2020-10-04,"Montana",14738,187,248,1
2020-10-04,"Nebraska",47807,504,404,1
2020-10-04,"Nevada",82134,1623,305,0
2020-10-04,"New Hampshire",8645,443,48,1
2020-10-04,"New Jersey",209989,16136,626,1
2020-10-04,"New Mexico",30477,892,181,2
2020-10-04,"New York",469307,32813,1226,19
2020-10-04,"North Carolina",217641,3653,592,6
2020-10-04,"North Dakota",23553,277,416,3
2020-10-04,"Northern Mariana Islands",73,2,3,0
2020-10-04,"Ohio",158907,4925,941,0
2020-10-04,"Oklahoma",91317,1052,569,1
2020-10-04,"Oregon",34771,573,259,1
2020-10-04,"Pennsylvania",168161,8287,1891,16
2020-10-04,"Puerto Rico",50675,686,300,5
2020-10-04,"Rhode Island",25076,1118,0,0
2020-10-04,"South Carolina",151582,3453,691,11
2020-10-04,"South Dakota",24418,248,432,0
2020-10-04,"Tennessee",198262,2550,1392,16
2020-10-04,"Texas",802440,16471,3029,31
2020-10-04,"Utah",77618,478,1387,2
2020-10-04,"Vermont",1785,58,7,0
2020-10-04,"Virgin Islands",1327,20,0,0
2020-10-04,"Virginia",151870,3273,1067,3
2020-10-04,"Washington",93527,2238,367,0
2020-10-04,"West Virginia",16628,358,160,1
2020-10-04,"Wisconsin",139941,1388,1923,5
2020-10-04,"Wyoming",6504,53,139,0
2020-10-05,"Alabama",159713,2559,544,1
2020-10-05,"Alaska",9511,54,211,0
2020-10-05,"Arizona",221091,5707,334,1
2020-10-05,"Arkansas",87430,1447,417,22
2020-10-05,"California",837720,16179,3085,29
2020-10-05,"Colorado",74029,2085,640,8
2020-10-05,"Connecticut",59120,4517,823,4
2020-10-05,"Delaware",21363,645,120,0
2020-10-05,"District of Columbia",15547,631,28,0
2020-10-05,"Florida",717866,14711,1415,41
2020-10-05,"Georgia",328127,7028,21349,29
2020-10-05,"Guam",3722,56,136,3
2020-10-05,"Hawaii",13007,156,50,1
2020-10-05,"Idaho",44832,487,868,5
2020-10-05,"Illinois",307428,9071,2210,21
2020-10-05,"Indiana",128285,3681,784,7
2020-10-05,"Iowa",93261,1399,517,12
2020-10-05,"Kansas",63817,706,1338,8
2020-10-05,"Kentucky",76787,1248,701,6
2020-10-05,"Louisiana",169937,5586,218,9
2020-10-05,"Maine",5545,142,26,0
2020-10-05,"Maryland",128277,3961,492,3
2020-10-05,"Massachusetts",135462,9530,515,20
2020-10-05,"Michigan",142757,7141,1470,16
2020-10-05,"Minnesota",104852,2136,973,3
2020-10-05,"Mississippi",100703,3013,215,0
2020-10-05,"Missouri",137297,2229,1606,9
2020-10-05,"Montana",15127,190,389,3
2020-10-05,"Nebraska",48259,509,452,5
2020-10-05,"Nevada",82544,1624,410,1
2020-10-05,"New Hampshire",8680,444,35,1
2020-10-05,"New Jersey",210500,16138,511,2
2020-10-05,"New Mexico",30632,894,155,2
2020-10-05,"New York",470244,32827,937,14
2020-10-05,"North Carolina",220045,3656,2404,3
2020-10-05,"North Dakota",23865,280,312,3
2020-10-05,"Northern Mariana Islands",75,2,2,0
2020-10-05,"Ohio",159964,4931,1057,6
2020-10-05,"Oklahoma",91982,1055,665,3
2020-10-05,"Oregon",35056,574,285,1
2020-10-05,"Pennsylvania",169126,8300,965,13
2020-10-05,"Puerto Rico",51305,695,630,9
2020-10-05,"Rhode Island",25419,1121,343,3
2020-10-05,"South Carolina",152159,3456,577,3
2020-10-05,"South Dakota",24598,248,180,0
2020-10-05,"Tennessee",200603,2570,2341,20
2020-10-05,"Texas",806535,16519,4095,48
2020-10-05,"Utah",78733,483,1115,5
2020-10-05,"Vermont",1817,58,32,0
2020-10-05,"Virgin Islands",1322,20,-5,0
2020-10-05,"Virginia",152557,3276,687,3
2020-10-05,"Washington",94202,2253,675,15
2020-10-05,"West Virginia",16742,361,114,3
2020-10-05,"Wisconsin",141780,1393,1839,5
2020-10-05,"Wyoming",6629,53,125,0
2020-10-06,"Alabama",160477,2580,764,21
2020-10-06,"Alaska",9656,54,145,0
2020-10-06,"Arizona",221937,5713,846,6
2020-10-06,"Arkansas",88071,1469,641,22
2020-10-06,"California",840322,16251,2602,72
2020-10-06,"Colorado",74535,2094,506,9
2020-10-06,"Connecticut",59241,4521,121,4
2020-10-06,"Delaware",21466,646,103,1
2020-10-06,"District of Columbia",15652,631,105,0
2020-10-06,"Florida",720117,14766,2251,55
2020-10-06,"Georgia",329101,7062,974,34
2020-10-06,"Guam",3787,56,65,0
2020-10-06,"Hawaii",13090,159,83,3
2020-10-06,"Idaho",45487,494,655,7
2020-10-06,"Illinois",308990,9100,1562,29
2020-10-06,"Indiana",129281,3711,996,30
2020-10-06,"Iowa",93909,1414,648,15
2020-10-06,"Kansas",64077,706,260,0
2020-10-06,"Kentucky",77741,1255,954,7
2020-10-06,"Louisiana",170469,5592,532,6
2020-10-06,"Maine",5565,142,20,0
2020-10-06,"Maryland",128691,3967,414,6
2020-10-06,"Massachusetts",135957,9538,495,8
2020-10-06,"Michigan",143901,7163,1144,22
2020-10-06,"Minnesota",105793,2140,941,4
2020-10-06,"Mississippi",101678,3027,975,14
2020-10-06,"Missouri",139172,2258,1875,29
2020-10-06,"Montana",15633,192,506,2
2020-10-06,"Nebraska",48757,511,498,2
2020-10-06,"Nevada",83036,1630,492,6
2020-10-06,"New Hampshire",8731,446,51,2
2020-10-06,"New Jersey",211129,16147,629,9
2020-10-06,"New Mexico",30947,894,315,0
2020-10-06,"New York",471638,32836,1394,9
2020-10-06,"North Carolina",221438,3691,1393,35
2020-10-06,"North Dakota",24368,284,503,4
2020-10-06,"Northern Mariana Islands",75,2,0,0
2020-10-06,"Ohio",161299,4947,1335,16
2020-10-06,"Oklahoma",93346,1066,1364,11
2020-10-06,"Oregon",35347,581,291,7
2020-10-06,"Pennsylvania",170255,8318,1129,18
2020-10-06,"Puerto Rico",51737,696,432,1
2020-10-06,"Rhode Island",25596,1125,177,4
2020-10-06,"South Carolina",152970,3471,811,15
2020-10-06,"South Dakota",24876,248,278,0
2020-10-06,"Tennessee",202257,2594,1654,24
2020-10-06,"Texas",811191,16622,4656,103
2020-10-06,"Utah",79449,489,716,6
2020-10-06,"Vermont",1821,58,4,0
2020-10-06,"Virgin Islands",1321,20,-1,0
2020-10-06,"Virginia",153182,3291,625,15
2020-10-06,"Washington",94694,2261,492,8
2020-10-06,"West Virginia",16936,364,194,3
2020-10-06,"Wisconsin",143886,1410,2106,17
2020-10-06,"Wyoming",6770,53,141,0
2020-10-07,"Alabama",161418,2601,941,21
2020-10-07,"Alaska",9784,55,128,1
2020-10-07,"Arizona",222558,5733,621,20
2020-10-07,"Arkansas",88880,1482,809,13
2020-10-07,"California",843732,16358,3410,107
2020-10-07,"Colorado",75410,2097,875,3
2020-10-07,"Connecticut",59364,4522,123,1
2020-10-07,"Delaware",21550,649,84,3
2020-10-07,"District of Columbia",15697,632,45,1
2020-10-07,"Florida",722699,14903,2582,137
2020-10-07,"Georgia",330769,7089,1668,27
2020-10-07,"Guam",3837,58,50,2
2020-10-07,"Hawaii",13196,162,106,3
2020-10-07,"Idaho",46233,502,746,8
2020-10-07,"Illinois",311614,9138,2624,38
2020-10-07,"Indiana",130569,3727,1288,16
2020-10-07,"Iowa",95205,1419,1296,5
2020-10-07,"Kansas",65131,725,1054,19
2020-10-07,"Kentucky",78669,1261,928,6
2020-10-07,"Louisiana",172625,5604,2156,12
2020-10-07,"Maine",5604,142,39,0
2020-10-07,"Maryland",129158,3973,467,6
2020-10-07,"Massachusetts",136492,9557,535,19
2020-10-07,"Michigan",145131,7171,1230,8
2020-10-07,"Minnesota",106704,2154,911,14
2020-10-07,"Mississippi",102241,3051,563,24
2020-10-07,"Missouri",141262,2334,2090,76
2020-10-07,"Montana",16194,193,561,1
2020-10-07,"Nebraska",49396,516,639,5
2020-10-07,"Nevada",83500,1639,464,9
2020-10-07,"New Hampshire",8800,448,69,2
2020-10-07,"New Jersey",211638,16152,509,5
2020-10-07,"New Mexico",31372,896,425,2
2020-10-07,"New York",472994,32850,1356,14
2020-10-07,"North Carolina",223349,3716,1911,25
2020-10-07,"North Dakota",24861,308,493,24
2020-10-07,"Northern Mariana Islands",75,2,0,0
2020-10-07,"Ohio",162723,4970,1424,23
2020-10-07,"Oklahoma",94352,1075,1006,9
2020-10-07,"Oregon",35646,585,299,4
2020-10-07,"Pennsylvania",171550,8347,1295,29
2020-10-07,"Puerto Rico",51768,705,31,9
2020-10-07,"Rhode Island",25776,1126,180,1
2020-10-07,"South Carolina",153705,3502,735,31
2020-10-07,"South Dakota",25906,258,1030,10
2020-10-07,"Tennessee",204286,2615,2029,21
2020-10-07,"Texas",817166,16747,5975,125
2020-10-07,"Utah",80522,499,1073,10
2020-10-07,"Vermont",1827,58,6,0
2020-10-07,"Virgin Islands",1322,20,1,0
2020-10-07,"Virginia",153691,3303,509,12
2020-10-07,"Washington",95500,2274,806,13
2020-10-07,"West Virginia",17139,369,203,5
2020-10-07,"Wisconsin",146376,1427,2490,17
2020-10-07,"Wyoming",6899,53,129,0
2020-10-08,"Alabama",161975,2637,557,36
2020-10-08,"Alaska",9919,56,135,1
2020-10-08,"Arizona",223407,5743,849,10
2020-10-08,"Arkansas",90145,1503,1265,21
2020-10-08,"California",847384,16425,3652,67
2020-10-08,"Colorado",76186,2107,776,10
2020-10-08,"Connecticut",59748,4527,384,5
2020-10-08,"Delaware",21682,651,132,2
2020-10-08,"District of Columbia",15765,634,68,2
2020-10-08,"Florida",726005,15067,3306,164
2020-10-08,"Georgia",332142,7125,1373,36
2020-10-08,"Guam",3903,59,66,1
2020-10-08,"Hawaii",13297,163,101,1
2020-10-08,"Idaho",46848,504,615,2
2020-10-08,"Illinois",314725,9173,3111,35
2020-10-08,"Indiana",132030,3742,1461,15
2020-10-08,"Iowa",96749,1433,1544,14
2020-10-08,"Kansas",65296,741,165,16
2020-10-08,"Kentucky",79550,1272,881,11
2020-10-08,"Louisiana",173149,5609,524,5
2020-10-08,"Maine",5639,142,35,0
2020-10-08,"Maryland",129919,3979,761,6
2020-10-08,"Massachusetts",136936,9565,444,8
2020-10-08,"Michigan",146548,7194,1417,23
2020-10-08,"Minnesota",107975,2160,1271,6
2020-10-08,"Mississippi",102819,3074,578,23
2020-10-08,"Missouri",142732,2360,1470,26
2020-10-08,"Montana",16766,197,572,4
2020-10-08,"Nebraska",50059,518,663,2
2020-10-08,"Nevada",83971,1650,471,11
2020-10-08,"New Hampshire",8878,448,78,0
2020-10-08,"New Jersey",212936,16161,1298,9
2020-10-08,"New Mexico",31756,899,384,3
2020-10-08,"New York",474829,32859,1835,9
2020-10-08,"North Carolina",225738,3744,2389,28
2020-10-08,"North Dakota",25388,314,527,6
2020-10-08,"Northern Mariana Islands",75,2,0,0
2020-10-08,"Ohio",164262,4983,1539,13
2020-10-08,"Oklahoma",95564,1085,1212,10
2020-10-08,"Oregon",36121,596,475,11
2020-10-08,"Pennsylvania",172971,8372,1421,25
2020-10-08,"Puerto Rico",52294,715,526,10
2020-10-08,"Rhode Island",26045,1127,269,1
2020-10-08,"South Carolina",154755,3514,1050,12
2020-10-08,"South Dakota",26441,272,535,14
2020-10-08,"Tennessee",206265,2676,1979,61
2020-10-08,"Texas",821732,16853,4566,106
2020-10-08,"Utah",81975,504,1453,5
2020-10-08,"Vermont",1838,58,11,0
2020-10-08,"Virgin Islands",1324,20,2,0
2020-10-08,"Virginia",155535,3328,1844,25
2020-10-08,"Washington",96227,2280,727,6
2020-10-08,"West Virginia",17325,370,186,1
2020-10-08,"Wisconsin",149613,1436,3237,9
2020-10-08,"Wyoming",7092,54,193,1
2020-10-09,"Alabama",163465,2653,1490,16
2020-10-09,"Alaska",10099,56,180,0
2020-10-09,"Arizona",224101,5746,694,3
2020-10-09,"Arkansas",91312,1530,1167,27
2020-10-09,"California",851228,16502,3844,77
2020-10-09,"Colorado",77068,2115,882,8
2020-10-09,"Connecticut",60038,4530,290,3
2020-10-09,"Delaware",21827,651,145,0
2020-10-09,"District of Columbia",15843,634,78,0
2020-10-09,"Florida",728913,15185,2908,118
2020-10-09,"Georgia",333934,7178,1792,53
2020-10-09,"Guam",3958,59,55,0
2020-10-09,"Hawaii",13461,165,164,2
2020-10-09,"Idaho",47674,506,826,2
2020-10-09,"Illinois",317501,9207,2776,34
2020-10-09,"Indiana",133864,3761,1834,19
2020-10-09,"Iowa",98023,1454,1274,21
2020-10-09,"Kansas",67086,765,1790,24
2020-10-09,"Kentucky",80633,1283,1083,11
2020-10-09,"Louisiana",173406,5635,257,26
2020-10-09,"Maine",5666,143,27,1
2020-10-09,"Maryland",130652,3990,733,11
2020-10-09,"Massachusetts",137701,9577,765,12
2020-10-09,"Michigan",147880,7202,1332,8
2020-10-09,"Minnesota",109365,2174,1390,14
2020-10-09,"Mississippi",103681,3080,862,6
2020-10-09,"Missouri",145034,2463,2302,103
